Order_ID,Date,Customer_ID,Gender,Age,City,Region,Store,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Customer_Rating,Delivery_Days
ORD101005,2025-01-01,CUST1351,Male,23,Mumbai,West,Online,Beauty,Shampoo,1,864.23,0.041,828.8,526.48,302.32,Cash,3.7,4.0
ORD101006,2025-01-02,CUST1285,Male,55,Vijayawada,South,Online,Beauty,Moisturizer,2,786.3,0.011,1555.3,980.12,575.18,Debit Card,4.4,1.0
ORD101007,2025-01-02,CUST1583,Female,26,Chennai,South,Store D,Clothing,Dress,7,1531.03,0.114,9495.45,5951.81,3543.64,UPI,4.2,7.0
ORD101008,2025-01-02,CUST1245,Female,28,Bengaluru,South,Store B,Electronics,Smartphone,6,23719.69,0.2,113854.51,86304.39,27550.13,Debit Card,4.7,4.0
ORD101009,2025-01-03,CUST1550,Female,24,Bengaluru,South,Store B,Grocery,Snacks,6,325.18,0.193,1574.52,1354.91,219.61,Cash,4.3,2.0
ORD101010,2025-01-03,CUST1584,Male,55,Vijayawada,South,Online,Clothing,Jacket,6,2535.33,0.23,11713.22,7404.6,4308.62,Net Banking,3.4,1.0
ORD101011,2025-01-03,CUST1226,Female,41,Chennai,South,Store C,Electronics,Smartwatch,3,15723.03,0.133,40895.6,31016.95,9878.65,Debit Card,3.1,5.0
ORD101012,2025-01-04,CUST1441,Female,25,Guntur,South,Store B,Home & Kitchen,Chair,7,4846.1,0.025,33074.63,22496.84,10577.8,Credit Card,4.2,7.0
ORD101013,2025-01-04,CUST1474,Female,47,Chennai,South,Store D,Beauty,Face Wash,3,1614.81,0.147,4132.3,2616.13,1516.17,UPI,3.7,6.0
ORD101014,2025-01-04,CUST1444,Female,37,Bengaluru,South,Store A,Electronics,Headphones,1,31288.12,0.195,25186.94,19290.49,5896.45,Net Banking,3.5,1.0
ORD101015,2025-01-05,CUST1412,Female,38,Chennai,South,Store B,Home & Kitchen,Cookware Set,4,2806.23,0.023,10966.75,7504.35,3462.4,Debit Card,3.3,7.0
ORD101016,2025-01-05,CUST1246,Male,31,Mumbai,West,Store C,Electronics,Headphones,5,27397.16,0.043,131095.41,101247.95,29847.46,Net Banking,4.1,1.0
ORD101017,2025-01-06,CUST1583,Female,27,Pune,West,Store A,Beauty,Face Wash,7,752.92,0.003,5254.63,3327.91,1926.72,Credit Card,4.8,2.0
ORD101018,2025-01-06,CUST1500,Male,39,Hyderabad,South,Online,Beauty,Moisturizer,1,1518.82,0.148,1294.03,821.36,472.68,Debit Card,3.8,3.0
ORD101019,2025-01-06,CUST1550,Female,29,Mumbai,West,Store B,Clothing,Dress,5,1763.01,0.222,6858.11,4312.65,2545.45,Net Banking,4.3,1.0
ORD101020,2025-01-07,CUST1117,Female,55,Guntur,South,Store A,Grocery,Rice,1,438.6,0.168,364.92,315.25,49.66,Debit Card,3.9,7.0
ORD101021,2025-01-07,CUST1364,Female,21,Visakhapatnam,South,Store B,Electronics,Smartphone,3,16433.79,0.246,37173.23,27790.82,9382.41,Debit Card,3.3,3.0
ORD101022,2025-01-07,CUST1204,Male,52,Pune,West,Online,Electronics,Smartwatch,6,7657.46,0.016,45209.64,35167.39,10042.25,Net Banking,4.4,4.0
ORD101023,2025-01-08,CUST1351,Male,34,Hyderabad,South,Store C,Home & Kitchen,Lamp,4,2461.46,0.226,7620.68,5023.64,2597.04,Debit Card,3.4,6.0
ORD101024,2025-01-08,CUST1319,Male,38,Visakhapatnam,South,Store D,Beauty,Moisturizer,3,1589.48,0.204,3795.68,2463.53,1332.15,Credit Card,4.0,2.0
ORD101025,2025-01-08,CUST1359,Female,44,Vijayawada,South,Store A,Electronics,Tablet,4,22180.17,0.079,81711.75,60686.65,21025.09,Net Banking,3.8,5.0
ORD101026,2025-01-09,CUST1517,Female,28,Visakhapatnam,South,Store A,Beauty,Face Wash,7,1140.73,0.243,6044.73,3999.94,2044.78,Net Banking,4.5,7.0
ORD101027,2025-01-09,CUST1489,Male,45,Pune,West,Store C,Electronics,Laptop,5,29588.88,0.072,137292.4,101441.22,35851.18,Credit Card,3.4,7.0
ORD101028,2025-01-10,CUST1107,Male,18,Chennai,South,Online,Clothing,Dress,1,2702.83,0.222,2102.8,1330.78,772.02,Credit Card,4.2,7.0
ORD101029,2025-01-10,CUST1172,Female,27,Pune,West,Online,Grocery,Snacks,2,698.75,0.22,1090.05,936.07,153.98,Credit Card,3.5,1.0
ORD101030,2025-01-10,CUST1519,Male,25,Mumbai,West,Store A,Electronics,Tablet,2,18193.65,0.189,29510.1,22279.68,7230.42,Debit Card,3.7,6.0
ORD101031,2025-01-11,CUST1528,Female,21,Visakhapatnam,South,Store C,Beauty,Shampoo,4,520.1,0.141,1787.06,1147.54,639.53,Debit Card,2.0,6.0
ORD101032,2025-01-11,CUST1320,Male,33,Bengaluru,South,Online,Clothing,Dress,6,2979.81,0.03,17342.49,10874.65,6467.85,Cash,5.0,3.0
ORD101033,2025-01-11,CUST1037,Male,39,Hyderabad,South,Store C,Electronics,Smartphone,6,40882.94,0.133,212673.05,159000.29,53672.77,Debit Card,4.3,1.0
ORD101034,2025-01-12,CUST1499,Male,43,Hyderabad,South,Online,Home & Kitchen,Chair,4,3688.45,0.089,13440.71,9005.48,4435.24,Credit Card,3.6,7.0
ORD101035,2025-01-12,CUST1265,Female,38,Visakhapatnam,South,Store A,Grocery,Snacks,3,309.43,0.198,744.49,647.75,96.74,Cash,3.4,6.0
ORD101036,2025-01-12,CUST1402,Female,28,Hyderabad,South,Online,Electronics,Headphones,2,31742.59,0.19,51423.0,37880.42,13542.58,Credit Card,3.7,7.0
ORD101037,2025-01-13,CUST1218,Male,39,Bengaluru,South,Online,Clothing,Jacket,3,1746.01,0.228,4043.76,2480.77,1562.99,UPI,4.4,7.0
ORD101038,2025-01-13,CUST1330,Female,36,Pune,West,Online,Home & Kitchen,Bedsheet,5,3387.02,0.004,16867.36,12097.57,4769.79,Net Banking,3.0,7.0
ORD101039,2025-01-14,CUST1186,Female,45,Hyderabad,South,Store D,Clothing,T-Shirt,2,2247.23,0.202,3586.58,2184.93,1401.65,UPI,3.9,2.0
ORD101040,2025-01-14,CUST1381,Female,44,Visakhapatnam,South,Store C,Clothing,T-Shirt,5,1967.19,0.235,7524.5,4761.58,2762.93,Credit Card,5.0,5.0
ORD101041,2025-01-14,CUST1209,Female,35,Guntur,South,Online,Home & Kitchen,Lamp,1,2314.19,0.197,1858.29,1250.31,607.98,Debit Card,3.4,4.0
ORD101042,2025-01-15,CUST1563,Male,25,Guntur,South,Store B,Clothing,Jeans,3,1637.63,0.033,4750.76,2972.46,1778.3,Net Banking,4.0,4.0
ORD101043,2025-01-15,CUST1288,Female,28,Vijayawada,South,Store B,Home & Kitchen,Chair,4,4161.15,0.02,16311.71,11222.61,5089.1,Debit Card,5.0,3.0
ORD101044,2025-01-15,CUST1088,Female,29,Mumbai,West,Store D,Electronics,Smartwatch,2,28571.77,0.005,56857.82,44090.06,12767.76,Debit Card,4.3,6.0
ORD101045,2025-01-16,CUST1136,Male,32,Hyderabad,South,Online,Home & Kitchen,Mixer,3,3762.02,0.157,9514.15,6446.3,3067.85,Net Banking,4.1,4.0
ORD101046,2025-01-16,CUST1158,Female,38,Mumbai,West,Online,Home & Kitchen,Chair,4,4433.42,0.157,14949.49,10529.58,4419.91,Net Banking,4.3,3.0
ORD101047,2025-01-16,CUST1155,Female,43,Pune,West,Store B,Grocery,Rice,1,445.74,0.247,335.64,285.59,50.05,UPI,3.8,5.0
ORD101048,2025-01-17,CUST1463,Female,34,Visakhapatnam,South,Online,Home & Kitchen,Lamp,2,3678.67,0.1,6621.61,4521.68,2099.93,Credit Card,4.7,7.0
ORD101049,2025-01-17,CUST1220,Male,35,Hyderabad,South,Online,Home & Kitchen,Cookware Set,5,124.42,0.083,570.47,389.63,180.84,Debit Card,3.8,1.0
ORD101050,2025-01-18,CUST1459,Male,37,Chennai,South,Store A,Electronics,Tablet,1,21852.45,0.156,18443.47,13733.96,4709.51,Credit Card,2.9,2.0
ORD101051,2025-01-18,CUST1167,Female,29,Bengaluru,South,Store C,Grocery,Snacks,6,614.59,0.206,2927.91,2505.04,422.86,Credit Card,3.8,5.0
ORD101052,2025-01-18,CUST1322,Female,25,Hyderabad,South,Store B,Beauty,Perfume,4,1063.36,0.234,3258.14,2091.27,1166.87,Cash,3.5,5.0
ORD101053,2025-01-19,CUST1562,Male,18,Hyderabad,South,Store B,Electronics,Headphones,2,21736.41,0.201,34734.78,26193.1,8541.68,UPI,3.8,4.0
ORD101054,2025-01-19,CUST1512,Male,27,Mumbai,West,Online,Electronics,Tablet,2,17709.83,0.107,31629.76,25094.79,6534.97,Debit Card,3.9,4.0
ORD101055,2025-01-19,CUST1087,Male,40,Mumbai,West,Store D,Beauty,Moisturizer,7,1551.18,0.159,9131.8,5756.13,3375.67,Net Banking,4.7,2.0
ORD101056,2025-01-20,CUST1545,Female,27,Guntur,South,Store D,Home & Kitchen,Cookware Set,7,4048.46,0.214,22274.63,15468.31,6806.32,Net Banking,4.4,1.0
ORD101057,2025-01-20,CUST1275,Female,32,Bengaluru,South,Online,Clothing,Jacket,1,2212.71,0.123,1940.55,1221.69,718.86,Credit Card,4.1,5.0
ORD101058,2025-01-20,CUST1141,Male,40,Visakhapatnam,South,Store C,Grocery,Snacks,2,241.07,0.054,456.1,392.15,63.95,UPI,4.0,6.0
ORD101059,2025-01-21,CUST1353,Female,41,Hyderabad,South,Online,Clothing,Jacket,4,1719.77,0.042,6590.16,4022.27,2567.89,UPI,3.4,4.0
ORD101060,2025-01-21,CUST1005,Female,23,Guntur,South,Store C,Beauty,Shampoo,1,1101.96,0.0,1101.96,695.5,406.46,Debit Card,2.8,5.0
ORD101061,2025-01-22,CUST1382,Female,46,Mumbai,West,Online,Electronics,Headphones,5,23036.0,0.18,94447.6,71110.94,23336.66,Debit Card,4.1,1.0
ORD101062,2025-01-22,CUST1334,Female,47,Vijayawada,South,Store B,Electronics,Smartphone,1,20687.81,0.028,20108.55,14791.27,5317.28,Credit Card,4.4,3.0
ORD101063,2025-01-22,CUST1475,Female,23,Bengaluru,South,Online,Grocery,Snacks,1,448.08,0.061,420.75,355.31,65.44,Credit Card,,1.0
ORD101064,2025-01-23,CUST1030,Female,26,Guntur,South,Store B,Electronics,Tablet,5,30947.51,0.074,143286.97,105992.2,37294.77,Credit Card,3.7,5.0
ORD101065,2025-01-23,CUST1347,Female,48,Guntur,South,Store B,Electronics,Tablet,6,11610.04,0.14,59907.81,46632.93,13274.88,Cash,4.3,5.0
ORD101066,2025-01-23,CUST1594,Male,33,Pune,West,Online,Grocery,Cooking Oil,7,766.59,0.099,4834.88,4204.29,630.6,UPI,4.0,2.0
ORD101067,2025-01-24,CUST1493,Male,18,Guntur,South,Store C,Grocery,Juice,4,572.58,0.169,1903.26,1659.96,243.3,Credit Card,4.9,5.0
ORD101068,2025-01-24,CUST1495,Male,20,Pune,West,Store D,Beauty,Shampoo,6,1185.18,0.014,7011.52,4534.94,2476.59,UPI,4.7,4.0
ORD101069,2025-01-25,CUST1388,Male,32,Hyderabad,South,Store C,Electronics,Tablet,6,31347.84,0.031,182256.34,138931.11,43325.23,Net Banking,4.5,6.0
ORD101070,2025-01-25,CUST1253,Male,22,Hyderabad,South,Online,Electronics,Tablet,6,14837.16,0.125,77895.09,60756.78,17138.31,Net Banking,4.4,2.0
ORD101071,2025-01-25,CUST1030,Male,30,Mumbai,West,Store B,Beauty,Shampoo,7,967.35,0.084,6202.65,3926.05,2276.6,UPI,3.3,5.0
ORD101072,2025-01-26,CUST1342,Male,35,Vijayawada,South,Store A,Home & Kitchen,Chair,3,3378.92,0.074,9386.64,6395.17,2991.47,Net Banking,4.4,1.0
ORD101073,2025-01-26,CUST1287,Male,51,Chennai,South,Store B,Home & Kitchen,Lamp,7,4865.56,0.017,33479.92,23072.48,10407.43,Net Banking,4.2,5.0
ORD101074,2025-01-26,CUST1397,Male,32,Chennai,South,Store C,Home & Kitchen,Bedsheet,6,3453.5,0.224,16079.5,10674.03,5405.47,Net Banking,4.3,1.0
ORD101075,2025-01-27,CUST1509,Female,47,Chennai,South,Store A,Beauty,Moisturizer,3,1357.52,0.173,3368.01,2275.67,1092.34,Debit Card,4.3,1.0
ORD101076,2025-01-27,CUST1244,Female,51,Mumbai,West,Store B,Electronics,Smartphone,5,20872.95,0.03,101233.81,76977.25,24256.55,Debit Card,4.2,5.0
ORD101077,2025-01-27,CUST1221,Male,51,Pune,West,Store C,Beauty,Moisturizer,7,1370.39,0.016,9439.25,6056.56,3382.69,UPI,5.0,1.0
ORD101078,2025-01-28,CUST1156,Female,38,Mumbai,West,Store A,Beauty,Face Wash,4,1787.03,0.244,5403.98,3536.79,1867.19,UPI,4.0,6.0
ORD101079,2025-01-28,CUST1383,Female,18,Bengaluru,South,Store D,Home & Kitchen,Mixer,6,4495.53,0.17,22387.74,15474.38,6913.36,Cash,4.5,3.0
ORD101080,2025-01-29,CUST1320,Male,40,Bengaluru,South,Online,Clothing,Shoes,2,1759.27,0.104,3152.61,1955.96,1196.65,Debit Card,3.7,2.0
ORD101081,2025-01-29,CUST1373,Male,47,Vijayawada,South,Store A,Electronics,Tablet,5,29728.44,0.175,122629.81,93416.96,29212.85,UPI,4.4,5.0
ORD101082,2025-01-29,CUST1531,Male,34,Bengaluru,South,Store D,Home & Kitchen,Bedsheet,3,4077.52,0.189,9920.61,6563.37,3357.24,Debit Card,4.5,7.0
ORD101083,2025-01-30,CUST1215,Female,54,Chennai,South,Store D,Clothing,Dress,7,2053.29,0.195,11570.29,7101.73,4468.56,Cash,4.2,3.0
ORD101084,2025-01-30,CUST1367,Female,44,Chennai,South,Store C,Clothing,T-Shirt,4,2355.98,0.119,8302.47,5195.46,3107.02,UPI,4.9,1.0
ORD101085,2025-01-30,CUST1114,Male,41,Mumbai,West,Store D,Grocery,Juice,1,665.67,0.107,594.44,515.31,79.14,UPI,3.5,1.0
ORD101086,2025-01-31,CUST1200,Female,47,Guntur,South,Store C,Electronics,Smartwatch,4,24109.89,0.003,96150.24,74680.43,21469.82,UPI,3.7,2.0
ORD101087,2025-01-31,CUST1025,Female,39,Bengaluru,South,Store C,Clothing,Shoes,4,2120.94,0.232,6515.53,4030.87,2484.66,UPI,4.1,3.0
ORD101088,2025-01-31,CUST1121,Female,18,Mumbai,West,Store A,Home & Kitchen,Lamp,6,3116.91,0.151,15877.54,10527.12,5350.42,Credit Card,4.5,3.0
ORD101089,2025-02-01,CUST1003,Male,30,Hyderabad,South,Store D,Grocery,Rice,6,361.54,0.051,2058.61,1804.08,254.53,Debit Card,4.1,5.0
ORD101090,2025-02-01,CUST1445,Female,48,Hyderabad,South,Store D,Electronics,Laptop,7,23113.54,0.23,124581.98,97129.81,27452.17,Debit Card,4.7,1.0
ORD101091,2025-02-02,CUST1254,Female,26,Guntur,South,Store A,Beauty,Lip Balm,7,1173.3,0.229,6332.3,4118.2,2214.1,Debit Card,3.6,7.0
ORD101092,2025-02-02,CUST1020,Female,33,Guntur,South,Store C,Home & Kitchen,Cookware Set,3,1838.42,0.247,4152.99,2815.72,1337.27,Cash,3.4,4.0
ORD101093,2025-02-02,CUST1204,Female,24,Guntur,South,Online,Clothing,Shoes,7,2230.17,0.219,12192.34,7701.36,4490.98,Credit Card,4.2,7.0
ORD101094,2025-02-03,CUST1357,Female,55,Mumbai,West,Store C,Clothing,Shoes,3,416.34,0.249,938.01,617.46,320.55,Debit Card,4.0,5.0
ORD101095,2025-02-03,CUST1128,Female,53,Hyderabad,South,Store C,Home & Kitchen,Bedsheet,6,6214.82,0.061,35014.3,23859.07,11155.22,Debit Card,4.3,5.0
ORD101096,2025-02-03,CUST1358,Female,25,Chennai,South,Online,Clothing,Jacket,6,2550.94,0.211,12076.15,7310.43,4765.72,UPI,4.0,5.0
ORD101097,2025-02-04,CUST1292,Male,37,Guntur,South,Store D,Grocery,Snacks,2,460.85,0.206,731.83,622.73,109.1,UPI,3.8,2.0
ORD101098,2025-02-04,CUST1174,Male,28,Vijayawada,South,Store D,Electronics,Smartphone,2,25065.98,0.058,47224.31,36294.55,10929.76,UPI,4.0,2.0
ORD101099,2025-02-04,CUST1355,Female,42,Pune,West,Online,Grocery,Cooking Oil,5,545.45,0.025,2659.07,2220.74,438.33,Debit Card,4.0,5.0
ORD101100,2025-02-05,CUST1037,Male,41,Mumbai,West,Online,Clothing,Shoes,6,1505.42,0.245,6819.55,4241.02,2578.54,UPI,3.8,6.0
ORD101101,2025-02-05,CUST1310,Female,44,Guntur,South,Store C,Beauty,Perfume,1,1267.42,0.074,1173.63,756.27,417.36,Debit Card,3.9,4.0
ORD101102,2025-02-06,CUST1582,Female,39,Pune,West,Store C,Electronics,Smartphone,2,23992.0,0.218,37523.49,29305.86,8217.63,Cash,3.8,3.0
ORD101103,2025-02-06,CUST1084,Female,67,Visakhapatnam,South,Store C,Electronics,Laptop,3,24340.09,0.001,72947.25,56747.38,16199.87,Cash,4.5,3.0
ORD101104,2025-02-06,CUST1510,Male,24,Guntur,South,Online,Home & Kitchen,Lamp,4,3681.46,0.005,14652.21,10118.56,4533.65,Net Banking,4.1,1.0
ORD101105,2025-02-07,CUST1444,Female,18,Hyderabad,South,Store D,Home & Kitchen,Chair,7,2186.47,0.116,13529.88,8842.16,4687.71,Credit Card,5.0,3.0
ORD101106,2025-02-07,CUST1420,Female,31,Bengaluru,South,Store A,Beauty,Lip Balm,7,1213.85,0.06,7987.13,5196.51,2790.62,UPI,4.1,7.0
ORD101107,2025-02-07,CUST1205,Male,18,Guntur,South,Online,Electronics,Smartwatch,5,26144.13,0.172,108236.7,83304.53,24932.17,UPI,3.7,3.0
ORD101108,2025-02-08,CUST1488,Male,19,Mumbai,West,Store C,Beauty,Perfume,2,1245.1,0.141,2139.08,1375.32,763.76,Credit Card,5.0,4.0
ORD101109,2025-02-08,CUST1088,Female,24,Bengaluru,South,Store A,Home & Kitchen,Chair,4,3284.17,0.019,12887.08,8490.29,4396.79,Credit Card,4.2,3.0
ORD101110,2025-02-08,CUST1252,Male,25,Visakhapatnam,South,Store D,Home & Kitchen,Bedsheet,4,4637.86,0.041,17790.83,11928.61,5862.22,Net Banking,4.5,7.0
ORD101111,2025-02-09,CUST1031,Male,24,Vijayawada,South,Store C,Electronics,Laptop,2,22524.43,0.097,40679.12,30266.81,10412.31,Credit Card,4.3,4.0
ORD101112,2025-02-09,CUST1421,Female,41,Bengaluru,South,Online,Grocery,Coffee,1,534.1,0.046,509.53,422.3,87.23,Debit Card,4.3,2.0
ORD101113,2025-02-10,CUST1061,Female,29,Pune,West,Store B,Clothing,Shoes,1,2448.65,0.198,1963.82,1217.5,746.31,UPI,4.3,4.0
ORD101114,2025-02-10,CUST1579,Female,33,Chennai,South,Online,Home & Kitchen,Bedsheet,5,3420.62,0.104,15324.38,10270.93,5053.45,Credit Card,3.4,2.0
ORD101115,2025-02-10,CUST1226,Male,45,Guntur,South,Store D,Home & Kitchen,Lamp,1,3714.46,0.023,3629.03,2584.35,1044.67,Debit Card,4.2,4.0
ORD101116,2025-02-11,CUST1335,Male,27,Visakhapatnam,South,Store A,Grocery,Cooking Oil,5,485.54,0.121,2133.95,1829.62,304.33,Credit Card,3.3,5.0
ORD101117,2025-02-11,CUST1579,Male,32,Visakhapatnam,South,Online,Grocery,Snacks,3,685.61,0.023,2009.52,1768.44,241.09,Debit Card,3.9,
ORD101118,2025-02-11,CUST1111,Female,39,Bengaluru,South,Store C,Beauty,Moisturizer,2,1109.8,0.032,2148.57,1336.25,812.32,Cash,3.6,6.0
ORD101119,2025-02-12,CUST1491,Male,18,Vijayawada,South,Store B,Beauty,Perfume,4,1649.17,0.06,6200.88,3930.7,2270.18,Debit Card,4.2,2.0
ORD101120,2025-02-12,CUST1272,Male,18,Hyderabad,South,Store C,Clothing,Shoes,5,1748.21,0.215,6861.72,4261.69,2600.04,Net Banking,4.2,2.0
ORD101121,2025-02-13,CUST1034,Female,39,Guntur,South,Online,Clothing,T-Shirt,7,1370.27,0.231,7376.16,4498.46,2877.7,Debit Card,4.3,3.0
ORD101122,2025-02-13,CUST1212,Female,40,Visakhapatnam,South,Store B,Electronics,Headphones,1,29755.61,0.207,23596.2,17796.83,5799.37,Credit Card,4.2,2.0
ORD101123,2025-02-13,CUST1300,Female,58,Vijayawada,South,Store B,Beauty,Moisturizer,7,1093.37,0.084,7010.69,4469.24,2541.45,Cash,3.7,4.0
ORD101124,2025-02-14,CUST1373,Male,37,Chennai,South,Store A,Home & Kitchen,Cookware Set,5,4120.5,,19201.53,13002.07,6199.46,Cash,3.9,5.0
ORD101125,2025-02-14,CUST1125,Female,44,Visakhapatnam,South,Store B,Beauty,Face Wash,6,244.71,0.137,1267.11,838.03,429.08,Debit Card,4.5,5.0
ORD101126,2025-02-14,CUST1103,Male,33,Vijayawada,South,Online,Home & Kitchen,Cookware Set,5,3505.21,0.18,14371.36,9839.06,4532.3,Credit Card,4.6,3.0
ORD101127,2025-02-15,CUST1120,Male,38,Mumbai,West,Store C,Grocery,Snacks,1,431.06,0.248,324.16,281.18,42.98,Cash,3.4,4.0
ORD101128,2025-02-15,CUST1547,Female,53,Hyderabad,South,Store B,Beauty,Lip Balm,6,827.86,0.033,4803.24,3103.94,1699.31,Debit Card,3.2,4.0
ORD101129,2025-02-15,CUST1331,Female,18,Hyderabad,South,Store A,Grocery,Juice,6,417.01,0.012,2472.04,2149.39,322.64,Debit Card,3.6,1.0
ORD101130,2025-02-16,CUST1309,Female,40,Visakhapatnam,South,Store B,Clothing,Dress,1,1513.15,0.174,1249.86,773.76,476.1,Debit Card,4.6,2.0
ORD101131,2025-02-16,CUST1570,Female,58,Pune,West,Online,Clothing,Shoes,6,1776.01,0.208,8439.6,5202.34,3237.26,Cash,4.7,3.0
ORD101132,2025-02-17,CUST1412,Female,38,Visakhapatnam,South,Store B,Electronics,Laptop,2,15428.71,0.212,24315.65,18535.38,5780.27,UPI,3.5,5.0
ORD101133,2025-02-17,CUST1399,Male,53,Bengaluru,South,Online,Beauty,Lip Balm,4,1310.7,0.17,4351.52,2842.97,1508.56,Credit Card,4.2,7.0
ORD101134,2025-02-17,CUST1306,Male,28,Guntur,South,Store C,Grocery,Coffee,7,704.93,0.239,3755.16,3294.91,460.25,Net Banking,5.0,6.0
ORD101135,2025-02-18,CUST1163,Male,35,Vijayawada,South,Store A,Home & Kitchen,Bedsheet,2,3780.93,0.128,6593.94,4464.48,2129.46,Net Banking,4.2,1.0
ORD101136,2025-02-18,CUST1065,Female,35,Visakhapatnam,South,Online,Clothing,Jacket,2,2204.49,0.228,3403.73,2139.48,1264.25,Credit Card,4.8,4.0
ORD101137,2025-02-18,CUST1216,Male,18,Guntur,South,Store C,Clothing,Shoes,1,2347.28,0.242,1779.24,1099.26,679.97,UPI,4.5,2.0
ORD101138,2025-02-19,CUST1026,Female,22,Bengaluru,South,Store D,Home & Kitchen,Cookware Set,1,4736.49,0.212,3732.35,2539.55,1192.81,Credit Card,3.5,5.0
ORD101139,2025-02-19,CUST1584,Female,23,Mumbai,West,Online,Grocery,Snacks,7,780.52,0.077,5042.94,4299.96,742.98,Debit Card,3.9,7.0
ORD101140,2025-02-19,CUST1044,Male,44,Mumbai,West,Store A,Grocery,Juice,4,425.12,0.049,1617.16,1386.21,230.95,Credit Card,4.0,1.0
ORD101141,2025-02-20,CUST1090,Male,45,Guntur,South,Store A,Beauty,Moisturizer,5,948.53,0.137,4092.91,2682.7,1410.2,Credit Card,4.1,4.0
ORD101142,2025-02-20,CUST1133,Female,39,Visakhapatnam,South,Online,Beauty,Lip Balm,2,1474.21,0.113,2615.25,1676.54,938.71,Cash,4.5,5.0
ORD101143,2025-02-21,CUST1161,Male,44,Hyderabad,South,Store B,Electronics,Headphones,6,29957.86,0.219,140382.53,106950.53,33432.01,Net Banking,4.2,5.0
ORD101144,2025-02-21,CUST1380,Female,33,Vijayawada,South,Store B,Clothing,Dress,4,2187.84,0.025,8532.58,5152.39,3380.19,Net Banking,2.4,4.0
ORD101145,2025-02-21,CUST1261,Male,48,Vijayawada,South,Store A,Beauty,Lip Balm,2,1861.25,0.064,3484.26,2217.51,1266.75,Debit Card,3.3,4.0
ORD101146,2025-02-22,CUST1383,Male,35,Mumbai,West,Store A,Grocery,Rice,5,501.71,0.188,2036.94,1744.16,292.78,Debit Card,2.8,3.0
ORD101147,2025-02-22,CUST1369,Male,36,Mumbai,West,Online,Home & Kitchen,Chair,6,3926.16,0.024,22991.59,15400.95,7590.64,Cash,4.1,5.0
ORD101148,2025-02-22,CUST1111,Male,32,Hyderabad,South,Store A,Grocery,Rice,2,352.94,0.08,649.41,558.71,90.7,Debit Card,4.1,4.0
ORD101149,2025-02-23,CUST1077,Male,43,Pune,West,Store C,Clothing,Jeans,3,2867.66,0.097,7768.49,4779.26,2989.24,UPI,4.2,6.0
ORD101150,2025-02-23,CUST1209,Female,30,Visakhapatnam,South,Store D,Grocery,Coffee,7,449.52,0.156,2655.76,2287.25,368.52,Cash,3.5,7.0
ORD101151,2025-02-23,CUST1013,Male,46,Mumbai,West,Store C,Electronics,Laptop,4,22842.49,0.04,87715.16,66809.32,20905.84,Cash,4.4,7.0
ORD101152,2025-02-24,CUST1570,Male,23,Mumbai,West,Store A,Clothing,Jacket,7,1626.63,0.215,8938.33,5446.43,3491.9,Credit Card,4.4,6.0
ORD101153,2025-02-24,CUST1548,Male,23,Mumbai,West,Online,Home & Kitchen,Bedsheet,1,2855.1,0.112,2535.33,1711.65,823.68,Credit Card,3.3,7.0
ORD101154,2025-02-25,CUST1025,Female,43,Vijayawada,South,Store A,Electronics,Smartphone,2,19893.94,0.229,30676.46,23346.58,7329.88,UPI,3.2,1.0
ORD101155,2025-02-25,CUST1546,Female,34,Visakhapatnam,South,Online,Clothing,Dress,6,1538.15,0.117,8149.12,5160.16,2988.96,Cash,4.0,7.0
ORD101156,2025-02-25,CUST1140,Female,30,Bengaluru,South,Online,Home & Kitchen,Chair,6,2134.2,0.069,11921.64,8144.18,3777.46,Cash,5.0,2.0
ORD101157,2025-02-26,CUST1275,Female,45,Visakhapatnam,South,Store C,Electronics,Smartwatch,4,19502.77,0.035,75280.69,56531.64,18749.05,Credit Card,4.9,7.0
ORD101158,2025-02-26,CUST1370,Female,28,Guntur,South,Store C,Electronics,Smartphone,4,38642.74,0.001,154416.39,118199.32,36217.07,Net Banking,4.3,6.0
ORD101159,2025-02-26,CUST1222,Male,33,Hyderabad,South,Store C,Clothing,Dress,7,2167.83,0.133,13156.56,8407.78,4748.78,Net Banking,3.6,3.0
ORD101160,2025-02-27,CUST1037,Male,50,Pune,West,Store C,Beauty,Perfume,6,1524.07,0.027,8897.52,5788.38,3109.15,Credit Card,4.5,4.0
ORD101161,2025-02-27,CUST1129,Male,52,Mumbai,West,Online,Electronics,Laptop,6,33240.46,0.098,179897.37,138069.46,41827.91,Debit Card,3.8,2.0
ORD101162,2025-02-27,CUST1316,Female,52,Mumbai,West,Online,Electronics,Headphones,6,37838.94,0.147,193659.69,149103.65,44556.05,Cash,3.6,3.0
ORD101163,2025-02-28,CUST1323,Female,32,Visakhapatnam,South,Store B,Home & Kitchen,Bedsheet,2,1728.58,0.069,3218.62,2245.39,973.23,UPI,2.8,5.0
ORD101164,2025-02-28,CUST1433,Male,49,Pune,West,Store D,Grocery,Rice,6,315.52,0.044,1809.82,1586.58,223.24,Net Banking,4.1,2.0
ORD101165,2025-03-01,CUST1218,Female,25,Mumbai,West,Online,Clothing,Jacket,1,1398.14,0.194,1126.9,705.81,421.09,Debit Card,3.7,6.0
